id,userId,organizationId,operatingUnitId,action,entityType,entityId,details,ipAddress,userAgent,createdAt
450410,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:45:40
450411,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:45:40
450412,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:45:40
450413,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:45:40
450414,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 16:45:41
450418,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:05
450419,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 16:46:05
450420,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:46:05
450421,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450422,1080332,30001,,rbac.override.deactivate,user_override,1261017,"{""overrideId"":184,""moduleId"":""cases""}",,,2026-02-07 16:46:05
450423,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450424,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450425,1080332,30001,,rbac.override.delete,user_override,1261017,"{""overrideId"":185,""moduleId"":""finance""}",,,2026-02-07 16:46:05
450426,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450427,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450428,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450429,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450430,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:05
450431,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 16:46:05
450432,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 16:46:05
450433,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:46:05
450434,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 16:46:05
450435,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:05
450436,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 16:46:05
450437,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 16:46:05
450438,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 16:46:05
450439,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 16:46:05
450440,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:46:05
450441,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:46:05
450442,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 16:46:05
450443,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:05
450444,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""edit"",""type"":""revoke""}",,,2026-02-07 16:46:05
450445,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""screenId"":""case_management"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:06
450446,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""logistics"",""action"":""create"",""type"":""grant""}",,,2026-02-07 16:46:06
450447,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:46:06
450448,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:06
450449,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:46:06
450450,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:06
450451,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 16:46:06
450455,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:30
450456,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 16:46:30
450457,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:46:30
450458,1080332,30001,,rbac.override.deactivate,user_override,1261017,"{""overrideId"":210,""moduleId"":""finance""}",,,2026-02-07 16:46:30
450459,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450460,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450461,1080332,30001,,rbac.override.delete,user_override,1261017,"{""overrideId"":209,""moduleId"":""cases""}",,,2026-02-07 16:46:30
450462,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450463,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450464,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450465,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450466,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450467,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:30
450468,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 16:46:30
450469,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:46:30
450470,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 16:46:30
450471,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 16:46:30
450472,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:30
450473,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 16:46:30
450474,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 16:46:30
450475,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 16:46:30
450476,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 16:46:30
450477,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:46:30
450478,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:46:30
450479,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 16:46:31
450480,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:31
450481,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""edit"",""type"":""revoke""}",,,2026-02-07 16:46:31
450482,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""screenId"":""case_management"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:31
450483,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""logistics"",""action"":""create"",""type"":""grant""}",,,2026-02-07 16:46:31
450484,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:46:31
450485,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""meal"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:46:31
450486,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:46:31
450487,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:46:31
450488,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""projects"",""action"":""view"",""deletedCount"":2}",,,2026-02-07 16:46:31
450492,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""cases"",""screenId"":""cases_list"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:47:12
450493,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""finance"",""action"":""export"",""type"":""revoke""}",,,2026-02-07 16:47:12
450494,1080332,30001,,rbac.bulk.role.assign,bulk_operation,,"{""roleId"":1,""roleName"":""Organization Admin"",""userCount"":1,""successCount"":1,""errorCount"":0}",,,2026-02-07 16:47:12
450495,1080332,30001,,rbac.override.deactivate,user_override,1261017,"{""overrideId"":235,""moduleId"":""finance""}",,,2026-02-07 16:47:12
450496,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450497,1080332,30001,,rbac.override.delete,user_override,1261017,"{""overrideId"":234,""moduleId"":""cases""}",,,2026-02-07 16:47:13
450498,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450499,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450500,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450501,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450502,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450503,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450504,1080332,30001,,rbac.bulk.override.create,bulk_operation,,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant"",""userCount"":1,""successCount"":1}",,,2026-02-07 16:47:13
450505,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":2,""moduleId"":""finance"",""deletedCount"":0}",,,2026-02-07 16:47:13
450506,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""cases"",""screenId"":""cases_list"",""deletedCount"":0}",,,2026-02-07 16:47:13
450507,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""grants"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:47:13
450508,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""surveys"",""screenId"":""survey_builder"",""action"":""edit"",""deletedCount"":1}",,,2026-02-07 16:47:13
450509,1080332,30001,,rbac.bulk.override.remove,bulk_operation,,"{""userCount"":1,""moduleId"":""nonexistent_module"",""deletedCount"":0}",,,2026-02-07 16:47:13
450510,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:47:13
450511,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""create"",""type"":""grant""}",,,2026-02-07 16:47:13
450512,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""edit"",""type"":""grant""}",,,2026-02-07 16:47:13
450513,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""delete"",""type"":""grant""}",,,2026-02-07 16:47:13
450514,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""export"",""type"":""grant""}",,,2026-02-07 16:47:13
450515,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""approve"",""type"":""grant""}",,,2026-02-07 16:47:13
450516,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""projects"",""action"":""submit"",""type"":""grant""}",,,2026-02-07 16:47:13
450517,1080332,30001,,rbac.override.create,user_override,1261017,"{""moduleId"":""hr"",""action"":""view"",""type"":""grant""}",,,2026-02-07 16:47:13
